"","Name","Birthday","ContractDate","AgeAtSigning","ContractLength","AAV","SalaryCap","pctCap","TOI","Goals60","Assists60","Points60","PlusMinus60","PenaltyMinutes60","EvenStrGoals60","EvenStrPoints60","ppGoals60","ppPoints60","shGoals60","shPoints60","GameWinningGoals60","Shots60","COLA","fBracket","fRate","fMarginal","sBracket","sRate","sMarginal","Local","contractSeason","prevSeason","pyTOI","pyGoals60","pyAssists60","pyPoints60","pyPlusMinus60","pyPenaltyMinutes60","pyEvenStrGoals60","pyEvenStrPoints60","pyppGoals60","pyppPoints60","pyshGoals60","pyshPoints60","pyGameWinningGoals60","pyShots60","GoalsChange","AssistsChange","PointsChange","PlusMinusChange","PenaltyMinutesChange","EvenStrGoalsChange","EvenStrPointsChange","ppGoalsChange","ppPointsChange","shGoalsChange","shPointsChange","GameWinningGoalsChange","ShotsChange","TOIChange","fTaxes","sTaxes","lTaxes","Escrow","Agent","netIncome","LANI","Country.Austria","Country.Belarus","Country.Belgium","Country.Canada","Country.Czech Republic","Country.Denmark","Country.Estonia","Country.Finland","Country.France","Country.Germany","Country.Italy","Country.Kazakhstan","Country.Latvia","Country.Netherlands","Country.Norway","Country.Russia","Country.Slovakia","Country.Slovenia","Country.Sweden","Country.Switzerland","Country.Ukraine","Country.United Kingdom","Country.United States","Team.ANA","Team.ARI","Team.ATL","Team.BOS","Team.BUF","Team.CAR","Team.CBJ","Team.CGY","Team.CHI","Team.COL","Team.DAL","Team.DET","Team.EDM","Team.FLA","Team.LAK","Team.MIN","Team.MTL","Team.NJD","Team.NSH","Team.NYI","Team.NYR","Team.OTT","Team.PHI","Team.PHX","Team.PIT","Team.SJS","Team.STL","Team.TBL","Team.TOR","Team.VAN","Team.VGK","Team.WPG","Team.WSH","Handed.L","Handed.R","Position.C","Position.L","Position.R"
"2151","Auston Matthews",1997-09-17,2019-02-05,21,5,11634000,75000000,0.15512,1124.26666666667,1.81451612903226,1.54767552182163,3.36219165085389,1.33420303605313,0.640417457305503,1.54767552182163,2.66840607210626,0.266840607210626,0.693785578747628,0,0,0.266840607210626,9.97983870967742,0.76,214368,0.33,49644.31,220000,0.1316,21619.07,0,2018,2017,1445.93333333333,1.6598275623588,1.20337498271013,2.86320254506893,0.08299137811794,0.58093964682558,1.32786204988704,1.99179307483056,0.33196551247176,0.87140947023837,0,0,0.33196551247176,11.5772972474526,0.093195564516129,0.286112428842505,0.174276565464896,15.0764053605313,0.102382081865004,0.16553938863852,0.339700446710943,-0.196179731973434,-0.203835163097497,0,0,-0.196179731973434,-0.137981992137819,-0.222462999677256,3818122.87,1523701.47,0,1570590,465360,4256225.66,5600296.92105263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
"2168","Mitchell Marner",1997-05-05,2019-09-13,22,6,10893000,79500000,0.137018867924528,1624.96666666667,0.960019692711645,2.5108207347843,3.47084042749595,0.812324355371392,0.812324355371392,0.812324355371392,2.58466840345443,0.11077150300519,0.775400521036329,0.0369238343350633,0.11077150300519,0.184619171675316,8.60325340006974,0.76,214368,0.33,49644.31,220000,0.1316,21619.07,0,2019,2018,1343.43333333333,0.982557129742203,2.09909932263107,3.08165645237327,-0.0446616877155547,1.16120388060442,0.625263628017765,1.8757908840533,0.357293501724437,1.20586556831998,0,0,0.0893233754311093,8.6643674168176,-0.0229375334505697,0.196141939409122,0.126290513279945,-19.188393608074,-0.300446399689461,0.299170972005287,0.377908606672274,-0.689970563498738,-0.356975983552939,0,0,1.06686291000841,-0.00705348859389747,0.209562563580875,3573592.87,1426185.87,0,1470555,435720,3986946.26,5245981.92105263,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"2169","William Nylander",1996-05-01,2018-12-01,22,6,6962366,75000000,0.0928315466666667,1368.03333333333,0.877171608878926,1.7982017982018,2.67537340708072,0.877171608878926,0.438585804439463,0.657878706659194,2.14907044175337,0.219292902219731,0.526302965327356,0,0,0.35086864355157,8.06997880168612,0.76,214368,0.33,49644.31,220000,0.1316,21619.07,0,2018,2017,1297.35,1.0174586657417,1.80367672563302,2.82113539137473,-0.138744363510232,1.47993987744248,0.601225575211007,1.61868424095271,0.416233090530697,1.20245115042201,0,0,0.0924962423401549,9.48086483986588,-0.137879858500701,-0.00303542611234916,-0.0516678443507712,-7.32221437099486,-0.703646201359616,0.0942294103644948,0.32766501790892,-0.473148802417095,-0.562308235854202,0,0,2.79332862259692,-0.148814065173375,0.0544828560784163,2276483.65,908914.4356,0,939919.41,278494.64,2558553.8644,3366518.24263158,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"2170","James van Riemsdyk",1989-05-05,2018-07-01,29,5,7000000,75000000,0.0933333333333333,1206.9,1.78970917225951,0.894854586129754,2.68456375838926,0.0497141436738752,1.49142431021626,1.24285359184688,1.69028088491176,0.546855580412627,0.994282873477504,0,0,0.248570718369376,12.3291076311211,0.76,214368,0.33,49644.31,220000,0.1316,21619.07,0,2018,2017,1302.43333333333,1.33596089371177,1.52023136180995,2.85619225552172,-0.0921352340490876,1.70450182990812,1.05955519156451,1.98090753205538,0.276405702147263,0.875284723466332,0,0,0.230338085122719,10.9640928518414,0.339641886737467,-0.411369474009295,-0.0600899665632293,-1.53957798215815,-0.125008677581385,0.172995613387274,-0.146713888680141,0.978452601246536,0.135953646648729,0,0,0.0791559643162923,0.124498651892607,-0.0733498835513014,2288902.87,913867.07,0,945000,280000,2572230.06,3384513.23684211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
"2173","Tyler Bozak",1986-03-19,2018-07-01,32,3,5000000,75000000,0.0666666666666667,1267.65,0.520648443971128,1.51461365518874,2.03526209915986,0.283990060347888,1.32528694829014,0.378653413797184,1.41995030173944,0.141995030173944,0.615311797420424,0,0,0.0946633534492959,7.28907821559579,0.76,214368,0.33,49644.31,220000,0.1316,21619.07,0,2018,2017,1281.8,0.842565142767983,1.73193946013419,2.57450460290217,-0.0468091745982213,1.40427523794664,0.514900920580434,1.73193946013419,0.327664222187549,0.842565142767983,0,0,0.0468091745982213,6.78733031674208,-0.382067430109082,-0.125481178729315,-0.209454860999057,-7.06697432256537,-0.0562484387120527,-0.264609173022378,-0.180138605058733,-0.56664469124533,-0.269716053765279,0,0,1.02232477418846,0.0739241904311126,-0.0110391636760804,1628902.87,650667.07,0,675000,200000,1845430.06,2428197.44736842,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
"2176","Phil Kessel",1987-10-02,2013-10-01,25,8,8000000,60000000,0.133333333333333,951.2,1.26156433978133,2.01850294365013,3.28006728343146,-0.189234650967199,1.1354079058032,0.88309503784693,1.95542472666106,0.378469301934399,1.3246425567704,0,0,0.252312867956266,10.1555929352397,0.76,214368,0.33,49644.31,220000,0.1316,21619.07,0,2013,2012,1644.1,1.35028282951159,1.64223587373031,2.99251870324189,-0.364941305273402,0.729882610546804,0.985341524238185,2.15315370111307,0.364941305273402,0.839365002128824,0,0,0.218964783164041,10.7657685055654,-0.065703634669152,0.22911877394636,0.096089150546678,-0.481465517241379,0.555603448275862,-0.103767560664112,-0.0918322618351841,0.0370689655172414,0.578148425787106,0,0,0.152298850574713,-0.0566773816481589,-0.4214463840399,2618902.87,1045467.07,0,1080000,320000,2935630.06,3862671.13157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"2177","Patrick Marleau",1979-09-15,2019-10-09,39,1,700000,79500000,0.00880503144654088,1340.7,0.716043857686283,0.939807563213247,1.65585142089953,-0.268516446632356,1.253076750951,0.537032893264712,1.2083240098456,0.179010964421571,0.447527411053927,0,0,0.134258223316178,7.20519131796823,0.76,214368,0.33,49644.31,220000,0.1316,21619.07,0,2019,2018,1392.63333333333,1.16326384068551,0.861676919026305,2.02494075971182,0.0430838459513153,0.689341535221044,0.947844610928936,1.63718614614998,0.215419229756576,0.387754613561837,0,0,0.215419229756576,8.746020728117,-0.38445275040586,0.0906727828746179,-0.182271672414167,-7.23241590214067,0.817787971457696,-0.43341673616903,-0.26195074843071,-0.16901121304791,0.154151092989013,0,0,-0.376758409785933,-0.176174909487152,-0.0372914622178607,209902.87,84787.07,0,94500,28000,282810.06,372118.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
"2179","Andreas Johnsson",1994-11-21,2019-06-28,24,4,3400000,79500000,0.0427672955974843,997.666666666667,1.20280654861343,1.38322753090545,2.58603407951888,0.841964584029402,1.92449047778149,1.02238556632142,2.22519211493485,0.180420982292015,0.360841964584029,0,0,0.180420982292015,7.8182425659873,0.76,214368,0.33,49644.31,220000,0.1316,21619.07,0,2019,2018,105.3,1.13960113960114,0.56980056980057,1.70940170940171,-1.13960113960114,0,1.13960113960114,1.13960113960114,0,0.56980056980057,0,0,0,10.8262108262108,0.055462746408286,1.42756431673906,0.512829936518543,-1.7388239224858,0,-0.102856665552957,0.952606080855329,0,-0.366722352155028,0,0,0,-0.277841278773278,8.47451725229503,1100902.87,440107.07,0,459000,136000,1263990.06,1663144.81578947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
"2187","Leo Komarov",1987-01-23,2018-07-01,31,4,3000000,75000000,0.04,1167.96666666667,0.359599303633095,0.616455949085305,0.976055252718399,0,1.5925112018037,0.205485316361768,0.770569936356631,0.102742658180884,0.154113987271326,0.0513713290904421,0.0513713290904421,0,5.8563315163104,0.76,214368,0.33,49644.31,220000,0.1316,21619.07,0,2018,2017,1399.46666666667,0.600228658536585,0.77172256097561,1.3719512195122,0.257240853658537,1.32907774390244,0.385861280487805,0.857469512195122,0.171493902439024,0.428734756097561,0.0428734756097561,0.0857469512195122,0.0428734756097561,4.88757621951219,-0.400896144296355,-0.201194859061807,-0.288564171351922,-1,0.198207711407289,-0.467463239374538,-0.101344216444533,-0.400896144296355,-0.640537686577813,0.198207711407289,-0.400896144296355,-1,0.198207711407289,-0.165420160060976,968902.87,387467.07,0,405000,120000,1118630.06,1471881.65789474,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
"2200","Sven Baertschi",1992-10-05,2018-07-01,25,3,3366666,75000000,0.04488888,826.8,1.01596516690856,1.08853410740203,2.1044992743106,0.217706821480406,1.45137880986938,0.507982583454282,1.45137880986938,0.507982583454282,0.653120464441219,0,0,0.145137880986938,5.95065312046444,0.69,214368,0.33,49644.31,157748,0.168,15213.87,0,2018,2017,1080.06666666667,0.999938275415098,0.944386149003148,1.94432442441825,-0.333312758471699,0.444417011295599,0.888834022591198,1.61101166594655,0.1111042528239,0.333312758471699,0,0,0.277760632059749,6.33294241096229,0.016027880807755,0.152636671504596,0.0823807220033635,-1.65316078051927,2.26580390259636,-0.428484317045638,-0.0990885785941088,3.5721254636349,0.959482341557813,0,0,-0.477471375584583,-0.0603651929371889,-0.234491698043331,1089902.65,554312.094,0,454499.91,134666.64,1133284.706,1642441.60289855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
"2203","Josh Leivo",1993-05-26,2019-07-05,26,1,1500000,79500000,0.0188679245283019,1066.53333333333,0.787598449806226,0.562570321290161,1.35016877109639,0.281285160645081,1.80022502812852,0.618827353419177,0.956369546193274,0.168771096387048,0.393799224903113,0,0,0.112514064258032,8.49481185148144,0.69,214368,0.33,49644.31,157748,0.168,15213.87,0,2019,2018,169.066666666667,0.354889589905363,1.06466876971609,1.41955835962145,0,2.12933753943218,0.354889589905363,1.41955835962145,0,0,0,0,0,8.87223974763407,1.21927740967621,-0.47160061674376,-0.0488811101387673,0,-0.154560986790015,0.743717964745593,-0.326290786348294,0,0,0,0,0,-0.0425403175396924,5.3083596214511,473902.87,240712.206,0,202500,60000,522884.924,757804.23768116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
"2208","Jake Virtanen",1996-08-17,2018-07-25,21,2,1250000,75000000,0.0166666666666667,898.75,0.66759388038943,0.66759388038943,1.33518776077886,-0.734353268428373,3.07093184979138,0.66759388038943,1.33518776077886,0,0,0,0,0.066759388038943,8.67872044506259,0.69,214368,0.33,49644.31,157748,0.168,15213.87,0,2018,2017,101.5,0,0.591133004926108,0.591133004926108,0.591133004926108,1.18226600985222,0,0.591133004926108,0,0,0,0,0,7.68472906403941,0,0.129346314325452,1.2586926286509,-2.242280945758,1.59749652294854,0,1.2586926286509,0,0,0,0,0,0.129346314325452,7.85467980295566,391402.87,198712.206,0,168750,50000,441134.924,639325.976811594,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
"2216","Markus Granlund",1993-04-16,2019-07-01,26,1,1300000,79500000,0.0163522012578616,1158.85,0.621305604694309,0.517754670578591,1.1390602752729,-0.207101868231436,1.03550934115718,0.517754670578591,0.931958407041463,0.103550934115718,0.155326401173577,0,0.0517754670578591,0.0517754670578591,6.36838244811667,0.69,214368,0.33,49644.31,157748,0.168,15213.87,0,2019,2018,861.25,0.55732946298984,0.27866473149492,0.835994194484761,-0.6966618287373,0.55732946298984,0.27866473149492,0.48766328011611,0.13933236574746,0.20899854862119,0.13933236574746,0.13933236574746,0.06966618287373,6.47895500725689,0.114790525089528,0.857984208482547,0.362521752887201,-0.702722526642792,0.857984208482547,0.857984208482547,0.911069471582049,-0.256806316606981,-0.256806316606981,-1,-0.62840315830349,-0.256806316606981,-0.0170664187382653,0.345544267053701,407902.87,207112.206,0,175500,52000,457484.924,663021.628985507,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
"2236","Tyler Motte",1995-03-10,2019-07-02,24,1,975000,79500000,0.0122641509433962,944.733333333333,0.571589866629031,0.444569896267024,1.01615976289606,-0.762119822172041,0.635099851810035,0.444569896267024,0.889139792534048,0,0,0.127019970362007,0.127019970362007,0.0635099851810035,7.24013831063439,0.69,214368,0.33,49644.31,157748,0.168,15213.87,0,2019,2018,515.966666666667,0.581432909102655,0.232573163641062,0.814006072743717,-0.465146327282124,0.697719490923186,0.581432909102655,0.814006072743717,0,0,0,0,0,7.44234123651399,-0.0169289393832475,0.911527062310352,0.248344203957781,0.638451767694588,-0.0897490179474513,-0.235389175075859,0.0923011784630584,0,0,0,0,0,-0.0271692629313385,0.830996834420828,300652.87,152512.206,0,131625,39000,351209.924,508999.889855072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
"2237","Nikolay Goldobin",1995-10-07,2019-09-04,23,1,900000,79500000,0.0113207547169811,943.95,0.444938820912125,1.27125377403464,1.71619259494677,-0.635626887017321,1.14412839663118,0.381376132210393,1.08056570792945,0.0635626887017321,0.572064198315589,0,0.0635626887017321,0.0635626887017321,6.67408231368187,0.69,214368,0.33,49644.31,157748,0.168,15213.87,0,2019,2018,468.666666666667,1.02418207681366,0.768136557610242,1.7923186344239,-1.7923186344239,0.768136557610242,0.768136557610242,1.53627311522048,0.256045519203414,0.256045519203414,0,0,0,6.40113798008535,-0.565566679026078,0.654984079900654,-0.0424734966289072,-0.645360554307003,0.489485671910589,-0.503504776029804,-0.296631766042222,-0.751752388014902,1.23422850786588,0,0,0,0.042639970337412,1.01411806543385,275902.87,139912.206,0,121500,36000,326684.924,473456.411594203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
"2246","Bo Horvat",1995-04-05,2017-09-08,22,6,5500000,73000000,0.0753424657534247,1460.7,0.82152392688437,1.31443828301499,2.13596220989936,-0.28753337440953,1.1090573012939,0.616142945163278,1.64304785376874,0.123228589032656,0.410761963442185,0.082152392688437,0.082152392688437,0.0410761963442185,6.49003902238653,0.69,214368,0.33,49644.31,157748,0.168,15213.87,0,2017,2016,1404.93333333333,0.683306443959381,1.02495966593907,1.70826610989845,-1.28119958242384,0.768719749454304,0.512479832969536,1.19578627692892,0.170826610989845,0.512479832969536,0,0,0.170826610989845,6.6195311758565,0.202277446886196,0.282429276678609,0.250368544761644,-0.775574876581243,0.442732936263435,0.202277446886196,0.374031367869938,-0.278633531868282,-0.198481702075869,0,0,-0.759544510622761,-0.0195621336360309,0.039693461136946,1793902.87,912712.206,0,742500,220000,1830884.924,2653456.4115942,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
"2253","Nic Dowd",1990-05-27,2019-04-11,29,3,750000,75000000,0.01,589.866666666667,0.305153707052441,0.101717902350814,0.406871609403255,-1.01717902350814,2.84810126582278,0.203435804701627,0.305153707052441,0.101717902350814,0.101717902350814,0,0,0.101717902350814,5.1876130198915,0.69,214368,0.33,49644.31,157748,0.168,15213.87,0,2018,2017,871.5,0.413080895008606,1.10154905335628,1.51462994836489,-1.03270223752151,1.72117039586919,0.344234079173838,0.963855421686747,0.0688468158347676,0.550774526678141,0,0,0.137693631669535,5.37005163511188,-0.261273734177215,-0.907659216772152,-0.731372266973533,-0.0150316455696203,0.654746835443038,-0.409018987341772,-0.683403028933092,0.47745253164557,-0.815318433544304,0,0,-0.261273734177215,-0.0339733446932814,-0.323159303882195,226402.87,114712.206,0,101250,30000,277634.924,402369.455072464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
"2256","Brock Boeser",1997-02-25,2019-09-16,22,3,5875000,79500000,0.0738993710691824,1322.5,1.17958412098299,1.36105860113422,2.5406427221172,-0.0907372400756144,0.998109640831758,0.907372400756144,1.86011342155009,0.272211720226843,0.680529300567108,0,0,0.136105860113422,9.4820415879017,0.69,214368,0.33,49644.31,157748,0.168,15213.87,0,2019,2018,1085,1.6036866359447,1.43778801843318,3.04147465437788,-0.276497695852535,0.884792626728111,1.05069124423963,1.76958525345622,0.552995391705069,1.27188940092166,0,0,0.221198156682028,9.89861751152074,-0.264454729157161,-0.0533662934419077,-0.164667468637223,-0.671833648393195,0.128071833648393,-0.136404337876828,0.0511578449905483,-0.507750472589792,-0.46494616585847,0,0,-0.38468809073724,-0.0420842529913087,0.21889400921659,1917652.87,975712.206,0,793125,235000,1953509.924,2831173.80289855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
"2267","William Karlsson",1993-01-08,2019-06-24,26,8,5900000,79500000,0.0742138364779874,1545.7,0.931616743223135,1.24215565763085,2.17377240085398,0.038817364300964,0.621077828815423,0.621077828815423,1.51387720773759,0.271721550106748,0.543443100213496,0.038817364300964,0.116452092902892,0.19408682150482,6.56013456686291,0.55,622050,0.37,167307.5,0,0,0,0,2019,2018,1534.76666666667,1.68103729122777,1.36828616727841,3.04932345850618,1.91560063418978,0.469126685924028,1.21191060530374,2.22835175813913,0.312751123949352,0.625502247898703,0.156375561974676,0.195469452468345,0.234563342962014,7.19327585083509,-0.445808401702548,-0.0921813818365545,-0.287129610737038,-0.979736191558852,0.323902151488358,-0.487521747810958,-0.320629159104658,-0.131189213085765,-0.131189213085765,-0.751768346595933,-0.404244031830239,-0.172561155319776,-0.0880184907546227,0.00712377560106876,2120149,0,0,796500,236000,2747351,4995183.63636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
"2268","Tomas Nosek",1992-09-01,2019-07-01,26,1,1000000,79500000,0.0125786163522013,847.733333333333,0.566215791129286,0.636992765020447,1.20320855614973,-0.707769738911607,1.27398553004089,0.495438817238125,1.13243158225857,0,0,0.0707769738911607,0.0707769738911607,0.0707769738911607,8.21012897137465,0.55,622050,0.37,167307.5,0,0,0,0,2019,2018,743.7,0.564743848325938,0.645421540943929,1.21016538926987,0.484066155707947,1.12948769665188,0.484066155707947,1.04881000403388,0,0,0.0806776926179911,0.161355385235982,0,7.42234772085518,0.00260639014964254,-0.0130593346964456,-0.00574866310160457,-2.46213431896823,0.127932188918348,0.0234940232777603,0.0797299586226919,0,0,-0.122719408619063,-0.561359704309531,0,0.106136397828139,0.139886154811528,307149,0,0,135000,40000,517851,941547.272727273,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
"2270","David Perron",1988-05-28,2018-07-01,30,4,4000000,75000000,0.0533333333333333,1247.16666666667,0.769744754777496,2.40545235867967,3.17519711345717,0.0481090471735935,2.40545235867967,0.721635707603902,2.30923426433249,0.0481090471735935,0.865962849124683,0,0,0.192436188694374,6.01363089669918,0.55,622050,0.37,167307.5,0,0,0,0,2018,2017,1418.6,0.761313971521218,1.18426617792189,1.94558014944311,-0.0845904412801353,2.28394191456365,0.592133088960947,1.35344706048217,0.126885661920203,0.54983786832088,0.0422952206400677,0.0422952206400677,0.126885661920203,6.38657831665022,0.0110739899327364,1.03117542620416,0.632005298967515,-1.56872911933716,0.0532020728466003,0.218705255722495,0.706187358011493,-0.620847253775224,0.574942176625993,-1,-1,0.516610984899105,-0.0583954977861518,-0.120846844306593,1417149,0,0,540000,160000,1882851,3423365.45454545,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
"2277","Brandon Pirri",1991-04-10,2019-07-01,28,2,775000,79500000,0.00974842767295597,447.95,1.60732224578636,0.80366112289318,2.41098336867954,0.937604643375377,0.80366112289318,1.20549168433977,1.87520928675075,0.40183056144659,0.535774081928787,0,0,0.40183056144659,10.9833686795401,0.55,622050,0.37,167307.5,0,0,0,0,2019,2018,35.2333333333333,5.10879848628193,0,5.10879848628193,5.10879848628193,0,5.10879848628193,5.10879848628193,0,0,0,0,0,18.7322611163671,-0.685381553000707,0,-0.52807232950106,-0.816472572583746,0,-0.76403616475053,-0.632945145167491,0,0,0,0,0,-0.413665621501317,11.7138126773888,223899,0,0,104625,31000,415476,755410.909090909,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
"2279","James Neal",1987-09-03,2018-07-02,30,5,5750000,75000000,0.0766666666666667,1220.01666666667,1.2294914003907,0.934413464296936,2.16390486468764,-0.54097621617191,1.18031174437508,0.983593120312564,1.72128796054699,0.245898280078141,0.442616904140654,0,0,0.295077936093769,9.9342905151569,0.55,622050,0.37,167307.5,0,0,0,0,2018,2017,1239,1.1138014527845,0.871670702179177,1.98547215496368,-0.484261501210654,1.69491525423729,0.871670702179177,1.35593220338983,0.242130750605327,0.62953995157385,0,0,0.242130750605327,9.78208232445521,0.103869452959481,0.0719798909850958,0.0898691574585315,0.117115886394995,-0.303616070818705,0.128399885247469,0.269449870903403,0.0155598967227224,-0.296920071499654,0,0,0.218671876067267,0.0155598967227222,-0.0153214958299704,2064649,0,0,776250,230000,2679101,4871092.72727273,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
"2283","William Carrier",1994-12-20,2018-07-23,23,2,725000,75000000,0.00966666666666667,326.833333333333,0.183579806221316,0.367159612442631,0.550739418663947,-0.550739418663947,3.488016318205,0.183579806221316,0.550739418663947,0,0,0,0,0,9.54614992350841,0.55,622050,0.37,167307.5,0,0,0,0,2018,2017,369,0.813008130081301,0.487804878048781,1.30081300813008,-0.16260162601626,3.41463414634146,0.813008130081301,1.30081300813008,0,0,0,0,0.16260162601626,8.13008130081301,-0.774196838347782,-0.247322794492606,-0.576619071902091,2.38704742478327,0.0214904931886063,-0.774196838347782,-0.576619071902091,0,0,0,0,-1,0.174176440591535,-0.114272809394761,205399,0,0,97875,29000,392726,714047.272727273,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
